['N', '1']:		 [-0.       -3.370425 -3.370425]
['N', '16']:		 [-0.     -3.3705 -3.3705]
['N', '19']:		 [-0.     -3.3705 -3.3705]
['N', '22']:		 [-0.     -3.3705 -3.3705]
['N', '25']:		 [-0.     -3.3705 -3.3705]
['N', '38']:		 [-0.       -3.370425 -3.370425]
['N', '41']:		 [-0.       -3.370425 -3.370425]
['N', '44']:		 [-0.       -3.370425 -3.370425]
