['N', '1']:		 [-0.      -3.36825 -3.36825]
['N', '16']:		 [-0.       -3.368175 -3.368175]
['N', '19']:		 [-0.       -3.368175 -3.368175]
['N', '22']:		 [-0.       -3.368175 -3.368175]
['N', '25']:		 [-0.       -3.368175 -3.368175]
['N', '38']:		 [-0.      -3.36825 -3.36825]
['N', '41']:		 [-0.      -3.36825 -3.36825]
['N', '44']:		 [-0.      -3.36825 -3.36825]
