['N', '1']:		 [-0.       -2.722125 -2.722125]
['N', '16']:		 [-0.       -2.722125 -2.722125]
['N', '19']:		 [-0.       -2.722125 -2.722125]
['N', '22']:		 [-0.       -2.722125 -2.722125]
['N', '25']:		 [-0.       -2.722125 -2.722125]
['N', '38']:		 [-0.       -2.722125 -2.722125]
['N', '41']:		 [-0.       -2.722125 -2.722125]
['N', '44']:		 [-0.       -2.722125 -2.722125]
