['N', '1']:		 [-0.       -3.369375 -3.369375]
['N', '16']:		 [-0.       -3.369375 -3.369375]
['N', '19']:		 [-0.       -3.369375 -3.369375]
['N', '22']:		 [-0.       -3.369375 -3.369375]
['N', '25']:		 [-0.       -3.369375 -3.369375]
['N', '38']:		 [-0.       -3.369375 -3.369375]
['N', '41']:		 [-0.       -3.369375 -3.369375]
['N', '44']:		 [-0.       -3.369375 -3.369375]
