['N', '1']:		 [-0.       -3.370275 -3.370275]
['N', '16']:		 [-0.       -3.370275 -3.370275]
['N', '19']:		 [-0.       -3.370275 -3.370275]
['N', '22']:		 [-0.       -3.370275 -3.370275]
['N', '25']:		 [-0.       -3.370275 -3.370275]
['N', '38']:		 [-0.       -3.370275 -3.370275]
['N', '41']:		 [-0.       -3.370275 -3.370275]
['N', '44']:		 [-0.       -3.370275 -3.370275]
